resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
20424,341,13,6,7,9,6,6,6,8.0,66,5809868,64,9,85497,196.006,1
20425,341,16,10,14,11,7,7,7,6.0,66,5817042,65,13,85845,195.212,1
20426,341,9,4,11,7,8,8,8,4.0,66,5817778,66,7,85466,196.077,1
20427,341,22,3,9,17,9,9,9,2.0,65,,59,12,85728,195.478,11
20428,341,153,5,17,15,10,10,10,1.0,65,,63,11,85655,195.645,11
20429,341,808,4,12,19,11,11,11,0.0,65,,63,8,85470,196.068,11
20430,341,155,15,23,10,12,12,12,0.0,65,,62,15,86083,194.672,11
20431,341,3,131,4,8,13,13,13,0.0,65,,50,6,85455,196.103,11
20432,341,1,1,2,3,14,14,14,0.0,64,,59,1,84357,198.655,29
20433,341,24,10,15,16,15,15,15,0.0,64,,63,14,85924,195.032,5
20434,341,807,3,10,13,16,16,16,0.0,64,,63,17,86863,192.924,12
20435,341,15,205,18,18,17,17,17,0.0,63,,56,18,89564,187.106,13
20436,341,10,166,24,22,18,18,18,0.0,63,,60,19,89776,186.664,13
20437,341,810,166,25,23,19,19,19,0.0,62,,47,20,89904,186.398,14
20438,341,67,5,16,14,,R,20,0.0,42,,41,16,86724,193.233,9
20439,341,812,164,20,24,,R,21,0.0,27,,26,22,92040,182.071,22
20440,341,37,15,22,12,,R,22,0.0,18,,9,21,90411,185.353,4
20441,341,811,164,21,21,,R,23,0.0,0,,,,,,3
20442,341,5,205,19,20,,W,24,0.0,0,,,,,,6
20443,342,17,9,6,1,1,1,1,25.0,78,6613355,63,2,75318,159.643,1
20444,342,20,9,5,3,2,2,2,18.0,78,6613803,71,1,75192,159.91,1
20445,342,9,4,11,2,3,3,3,15.0,78,6615030,72,3,75353,159.568,1
20446,342,13,6,7,4,4,4,4,12.0,78,6616021,68,4,75503,159.251,1
20447,342,1,1,2,5,5,5,5,10.0,78,6617718,68,10,76219,157.755,1
20448,342,4,6,8,24,6,6,6,8.0,78,6619696,73,6,75905,158.408,1
20449,342,3,131,4,6,7,7,7,6.0,78,6620006,65,7,75959,158.295,1
20450,342,16,10,14,12,8,8,8,4.0,78,6620325,72,8,75963,158.287,1
20451,342,24,10,15,10,9,9,9,2.0,78,6620660,72,9,76142,157.915,1
20452,342,67,5,16,13,10,10,10,1.0,78,6621554,68,13,76493,157.19,1
20453,342,153,5,17,17,11,11,11,0.0,78,6622490,73,11,76381,157.421,1
20454,342,30,131,3,7,12,12,12,0.0,78,6619067,71,5,75580,159.089,1
20455,342,808,4,12,14,13,13,13,0.0,73,,60,12,76405,157.371,23
20456,342,812,164,20,23,14,14,14,0.0,70,,69,19,79553,151.144,4
20457,342,15,205,18,19,15,15,15,0.0,70,,69,18,79340,151.55,4
20458,342,5,205,19,18,,R,16,0.0,58,,57,14,78401,153.365,38
20459,342,811,164,21,22,,R,17,0.0,58,,58,20,80130,150.056,9
20460,342,22,3,9,9,,R,18,0.0,30,,22,16,79074,152.06,22
20461,342,155,15,23,16,,R,19,0.0,26,,24,15,78775,152.637,6
20462,342,810,166,25,21,,R,20,0.0,25,,19,22,82255,146.179,36
20463,342,10,166,24,20,,R,21,0.0,22,,11,21,80775,148.857,49
20464,342,37,15,22,15,,R,22,0.0,21,,21,17,79270,151.684,9
20465,342,18,1,1,8,,R,23,0.0,2,,2,23,134285,89.54,5
20466,342,807,3,10,11,,R,24,0.0,0,,,,,,33
20467,343,1,1,2,2,1,1,1,25.0,58,5327620,54,12,90075,213.342,1
20468,343,18,1,1,4,2,2,2,18.0,58,5330265,42,7,89895,213.769,1
20469,343,17,9,6,1,3,3,3,15.0,58,5351905,54,2,89195,215.447,1
20470,343,30,131,3,5,4,4,4,12.0,58,5358730,53,6,89810,213.971,1
20471,343,3,131,4,6,5,5,5,10.0,58,5359886,52,9,89977,213.574,1
20472,343,9,4,11,7,6,6,6,8.0,58,5360444,57,4,89580,214.521,1
20473,343,13,6,7,8,7,7,7,6.0,58,5364255,58,10,89996,213.529,1
20474,343,4,6,8,12,8,8,8,4.0,58,5374164,56,11,90011,213.493,1
20475,343,16,10,14,11,9,9,9,2.0,58,5376649,55,8,89959,213.617,1
20476,343,155,15,23,10,10,10,10,1.0,58,5393270,42,16,90891,211.426,1
20477,343,37,15,22,13,11,11,11,0.0,58,5393564,50,14,90421,212.525,1
20478,343,153,5,17,16,12,12,12,0.0,58,5395420,50,3,89535,214.628,1
20479,343,24,10,15,18,13,13,13,0.0,57,,53,18,91421,210.201,11
20480,343,22,3,9,15,14,14,14,0.0,57,,53,17,90933,211.329,11
20481,343,808,4,12,9,15,15,15,0.0,57,,57,1,89165,215.519,11
20482,343,67,5,16,14,16,16,16,0.0,57,,57,5,89588,214.501,11
20483,343,807,3,10,17,17,17,17,0.0,57,,51,15,90620,212.059,11
20484,343,10,166,24,21,18,18,18,0.0,55,,48,19,92265,208.278,13
20485,343,810,166,25,23,19,19,19,0.0,55,,55,20,93257,206.062,13
20486,343,812,164,20,24,20,20,20,0.0,52,,37,24,94585,203.169,48
20487,343,811,164,21,22,,R,21,0.0,46,,35,21,94247,203.898,32
20488,343,20,9,5,3,,R,22,0.0,39,,37,13,90181,213.091,4
20489,343,5,205,19,20,,R,23,0.0,33,,26,22,94363,203.647,9
20490,343,15,205,18,19,,R,24,0.0,32,,26,23,94463,203.432,9
20491,344,1,1,2,1,1,1,1,25.0,70,5633456,62,2,77806,201.778,1
20492,344,18,1,1,4,2,2,2,18.0,70,5635710,66,4,78144,200.906,1
20493,344,4,6,8,3,3,3,3,15.0,70,5642670,44,6,78207,200.744,1
20494,344,20,9,5,2,4,4,4,12.0,70,5671273,62,8,78417,200.206,1
20495,344,17,9,6,7,5,5,5,10.0,70,5672747,62,5,78148,200.895,1
20496,344,3,131,4,10,6,6,6,8.0,70,5689540,68,3,77832,201.711,1
20497,344,9,4,11,8,7,7,7,6.0,70,5690756,67,1,76972,203.965,1
20498,344,67,5,16,15,8,8,8,4.0,69,,39,15,79784,196.776,11
20499,344,24,10,15,5,9,9,9,2.0,69,,66,11,79349,197.855,11
20500,344,16,10,14,9,10,10,10,1.0,69,,68,13,79530,197.404,11
20501,344,30,131,3,13,11,11,11,0.0,69,,44,14,79577,197.288,11
20502,344,153,5,17,16,12,12,12,0.0,69,,69,16,79842,196.633,11
20503,344,807,3,10,12,13,13,13,0.0,69,,64,9,78912,198.95,11
20504,344,22,3,9,11,14,14,14,0.0,69,,65,10,79175,198.289,11
20505,344,13,6,7,6,15,15,15,0.0,69,,45,7,78325,200.441,11
20506,344,5,205,19,19,16,16,16,0.0,68,,65,18,80654,194.653,12
20507,344,808,4,12,14,17,17,17,0.0,68,,58,12,79453,197.596,12
20508,344,812,164,20,24,18,18,18,0.0,66,,47,21,81884,191.729,14
20509,344,810,166,25,23,19,19,19,0.0,65,,49,22,81937,191.605,15
20510,344,10,166,24,21,,R,20,0.0,55,,43,20,81669,192.234,26
20511,344,15,205,18,20,,R,21,0.0,47,,38,19,80791,194.323,23
20512,344,37,15,22,17,,R,22,0.0,31,,21,17,80574,194.846,5
20513,344,811,164,21,22,,R,23,0.0,14,,5,23,84524,185.741,9
20514,344,155,15,23,18,,R,24,0.0,1,,,,,,3
20515,345,20,9,5,1,1,1,1,25.0,57,6029571,52,3,99141,196.774,1
20516,345,1,1,2,3,2,2,2,18.0,57,6034613,56,4,99156,196.744,1
20517,345,18,1,1,7,3,3,3,15.0,57,6042229,54,1,98766,197.521,1
20518,345,22,3,9,9,4,4,4,12.0,57,6055198,56,5,99489,196.085,1
20519,345,9,4,11,6,5,5,5,10.0,57,6056693,55,7,99542,195.981,1
20520,345,16,10,14,13,6,6,6,8.0,57,6059739,52,8,99803,195.469,1
20521,345,155,15,23,18,7,7,7,6.0,57,6060536,57,6,99517,196.03,1
20522,345,4,6,8,4,8,8,8,4.0,57,6062380,50,10,99889,195.3,1
20523,345,67,5,16,11,9,9,9,2.0,57,6065870,53,11,100084,194.92,1
20524,345,3,131,4,12,10,10,10,1.0,57,6073953,57,9,99878,195.322,1
20525,345,13,6,7,5,11,11,11,0.0,57,6076192,52,13,100208,194.679,1
20526,345,37,15,22,16,12,12,12,0.0,57,6076985,56,16,100430,194.248,1
20527,345,153,5,17,17,13,13,13,0.0,57,6077810,55,15,100327,194.448,1
20528,345,808,4,12,10,14,14,14,0.0,57,6077858,57,12,100100,194.889,1
20529,345,30,131,3,15,15,15,15,0.0,57,6078397,53,2,98968,197.118,1
20530,345,24,10,15,14,16,16,16,0.0,57,6080461,52,14,100305,194.49,1
20531,345,810,166,25,21,17,17,17,0.0,56,,45,20,102414,190.485,11
20532,345,812,164,20,23,18,18,18,0.0,55,,51,22,103820,187.905,12
20533,345,10,166,24,22,19,19,19,0.0,55,,48,19,102319,190.662,12
20534,345,811,164,21,24,20,20,20,0.0,55,,55,21,102927,189.536,12
20535,345,15,205,18,19,21,21,21,0.0,53,,53,18,101770,191.691,14
20536,345,807,3,10,8,,R,22,0.0,49,,46,17,100790,193.554,43
20537,345,5,205,19,20,,R,23,0.0,8,,8,24,106130,183.816,4
20538,345,17,9,6,2,,R,24,0.0,8,,5,23,104064,187.465,4
20539,346,17,9,6,2,1,1,1,25.0,52,5078200,45,4,92363,229.608,1
20540,346,1,1,2,4,2,2,2,18.0,52,5079560,43,6,92758,228.633,1
20541,346,3,131,4,5,3,3,3,15.0,52,5099507,50,7,92952,228.156,1
20542,346,18,1,1,14,4,4,4,12.0,52,5100186,52,9,93003,228.031,1
20543,346,22,3,9,8,5,5,5,10.0,52,5109656,50,11,93615,226.54,1
20544,346,155,15,23,12,6,6,6,8.0,52,5110371,52,10,93558,226.678,1
20545,346,20,9,5,1,7,7,7,6.0,52,5114934,52,3,91967,230.6,1
20546,346,16,10,14,11,8,8,8,4.0,52,5119132,42,16,94337,224.806,1
20547,346,30,131,3,10,9,9,9,2.0,52,5119799,47,15,94171,225.203,1
20548,346,807,3,10,13,10,10,10,1.0,52,5120212,48,13,93989,225.639,1
20549,346,24,10,15,20,11,11,11,0.0,52,5120659,51,14,94018,225.569,1
20550,346,67,5,16,16,12,12,12,0.0,52,5125827,52,8,92980,228.087,1
20551,346,808,4,12,15,13,13,13,0.0,52,5137574,52,5,92484,229.311,1
20552,346,4,6,8,3,14,14,14,0.0,52,5140585,52,1,90874,233.373,1
20553,346,13,6,7,7,15,15,15,0.0,52,5145689,52,2,91646,231.407,1
20554,346,15,205,18,21,16,16,16,0.0,51,,44,20,96519,219.724,11
20555,346,5,205,19,18,17,17,17,0.0,51,,48,18,96251,220.336,11
20556,346,10,166,24,19,18,18,18,0.0,50,,49,19,96415,219.961,12
20557,346,812,164,20,23,19,19,19,0.0,50,,40,23,98798,214.656,12
20558,346,29,164,21,24,20,20,20,0.0,50,,50,22,98309,215.723,12
20559,346,153,5,17,17,,R,21,0.0,44,,43,12,93748,226.219,23
20560,346,37,15,22,9,,R,22,0.0,29,,23,17,95883,221.182,4
20561,346,9,4,11,6,,R,23,0.0,19,,12,21,96846,218.982,30
20562,346,810,166,25,22,,R,24,0.0,9,,7,24,100641,210.725,9
20563,347,4,6,8,2,1,1,1,25.0,67,5258864,66,2,75880,217.005,1
20564,347,13,6,7,3,2,2,2,18.0,67,5263060,66,3,76097,216.386,1
20565,347,20,9,5,1,3,3,3,15.0,67,5263985,67,1,75824,217.166,1
20566,347,1,1,2,6,4,4,4,12.0,67,5285760,65,5,76503,215.238,1
20567,347,18,1,1,5,5,5,5,10.0,67,5288346,65,4,76451,215.385,1
20568,347,17,9,6,4,6,6,6,8.0,67,5302470,57,9,76678,214.747,1
20569,347,9,4,11,7,7,7,7,6.0,66,,62,16,77166,213.389,11
20570,347,3,131,4,9,8,8,8,4.0,66,,66,8,76609,214.94,11
20571,347,30,131,3,11,9,9,9,2.0,66,,66,14,77088,213.605,11
20572,347,808,4,12,13,10,10,10,1.0,66,,62,17,77198,213.3,11
20573,347,155,15,23,12,11,11,11,0.0,66,,63,15,77100,213.571,11
20574,347,22,3,9,8,12,12,12,0.0,66,,63,13,77029,213.768,11
20575,347,807,3,10,10,13,13,13,0.0,66,,61,11,76836,214.305,11
20576,347,37,15,22,14,14,14,14,0.0,66,,61,6,76527,215.171,11
20577,347,153,5,17,15,15,15,15,0.0,66,,66,12,76971,213.929,11
20578,347,24,10,15,21,16,16,16,0.0,65,,64,7,76596,214.977,12
20579,347,16,10,14,19,17,17,17,0.0,65,,65,10,76687,214.722,12
20580,347,10,166,24,23,18,18,18,0.0,64,,62,18,78211,210.538,13
20581,347,811,164,21,20,19,19,19,0.0,63,,57,21,80861,203.638,14
20582,347,5,205,19,18,,R,20,0.0,56,,51,19,80664,204.135,4
20583,347,810,166,25,24,,R,21,0.0,50,,49,20,80703,204.037,6
20584,347,29,164,20,22,,R,22,0.0,19,,16,22,83541,197.105,5
20585,347,15,205,18,17,,R,23,0.0,3,,2,23,134452,122.47,6
20586,347,67,5,16,16,,R,24,0.0,1,,,,,,4
20587,348,17,9,6,2,1,1,1,25.0,70,6065571,46,2,82651,190.821,1
20588,348,4,6,8,3,2,2,2,18.0,70,6083392,67,4,83195,189.573,1
20589,348,20,9,5,1,3,3,3,15.0,70,6084823,70,1,82362,191.491,1
20590,348,13,6,7,4,4,4,4,12.0,70,6093045,69,5,83329,189.269,1
20591,348,808,4,12,7,5,5,5,10.0,70,6138763,61,6,83799,188.207,1
20592,348,807,3,10,10,6,6,6,8.0,70,6142294,66,7,84204,187.302,1
20593,348,37,15,22,9,7,7,7,6.0,69,,65,10,84342,186.995,11
20594,348,18,1,1,11,8,8,8,4.0,69,,61,8,84205,187.3,11
20595,348,155,15,23,23,9,9,9,2.0,69,,68,9,84282,187.128,11
20596,348,22,3,9,12,10,10,10,1.0,69,,68,3,82811,190.452,11
20597,348,30,131,3,14,11,11,11,0.0,69,,64,12,85372,184.739,11
20598,348,67,5,16,15,12,12,12,0.0,69,,58,13,85449,184.573,11
20599,348,24,10,15,16,13,13,13,0.0,69,,58,11,85358,184.77,11
20600,348,5,205,19,19,14,14,14,0.0,67,,64,18,87457,180.335,13
20601,348,15,205,18,20,15,15,15,0.0,67,,58,17,87429,180.393,13
20602,348,10,166,24,18,16,16,16,0.0,67,,59,19,87674,179.889,13
20603,348,811,164,21,22,17,17,17,0.0,67,,61,21,88093,179.033,13
20604,348,810,166,25,21,18,18,18,0.0,66,,62,16,87287,180.686,14
20605,348,29,164,20,24,19,19,19,0.0,66,,59,23,89278,176.657,14
20606,348,1,1,2,5,,R,20,0.0,23,,22,14,86258,182.842,6
20607,348,9,4,11,8,,R,21,0.0,23,,21,15,86825,181.648,31
20608,348,3,131,4,6,,R,22,0.0,15,,13,20,87954,179.316,36
20609,348,16,10,14,13,,R,23,0.0,15,,12,22,88177,178.862,4
20610,348,153,5,17,17,,R,24,0.0,1,,,,,,5
20611,349,1,1,2,2,1,1,1,25.0,44,5344268,32,1,109069,231.178,1
20612,349,17,9,6,1,2,2,2,18.0,44,5345839,32,2,109395,230.489,1
20613,349,9,4,11,3,3,3,3,15.0,44,5347761,29,3,109807,229.624,1
20614,349,13,6,7,6,4,4,4,12.0,44,5352532,26,4,110111,228.99,1
20615,349,16,10,14,8,5,5,5,10.0,44,5353362,25,5,110477,228.232,1
20616,349,3,131,4,14,6,6,6,8.0,44,5356627,31,10,111688,225.757,1
20617,349,30,131,3,21,7,7,7,6.0,44,5359816,32,13,111914,225.301,1
20618,349,155,15,23,17,8,8,8,4.0,44,5360946,29,11,111749,225.634,1
20619,349,808,4,12,23,9,9,9,2.0,44,5368119,32,7,111175,226.799,1
20620,349,24,10,15,12,10,10,10,1.0,44,5379099,31,14,112267,224.593,1
20621,349,37,15,22,24,11,11,11,0.0,44,5380287,31,15,112537,224.054,1
20622,349,67,5,16,16,12,12,12,0.0,44,5384163,30,17,112966,223.203,1
20623,349,153,5,17,11,13,13,13,0.0,44,5393725,31,9,111576,225.984,1
20624,349,807,3,10,9,14,14,14,0.0,43,,28,12,111864,225.402,11
20625,349,20,9,5,4,15,15,15,0.0,43,,22,6,110868,227.427,11
20626,349,5,205,19,13,16,16,16,0.0,43,,23,22,115797,217.746,11
20627,349,810,166,25,22,17,17,17,0.0,43,,25,21,115705,217.919,11
20628,349,10,166,24,20,18,18,18,0.0,43,,31,19,115268,218.745,11
20629,349,15,205,18,15,19,19,19,0.0,43,,24,18,115103,219.059,11
20630,349,29,164,20,19,20,20,20,0.0,42,,31,20,115484,218.336,12
20631,349,4,6,8,10,,R,21,0.0,37,,29,8,111374,226.393,3
20632,349,18,1,1,5,,R,22,0.0,15,,6,16,112879,223.375,4
20633,349,811,164,21,18,,R,23,0.0,5,,5,23,140201,179.844,31
20634,349,22,3,9,7,,R,24,0.0,0,,,,,,4
20635,350,4,6,8,1,1,1,1,25.0,53,4584572,52,1,84139,247.861,1
20636,350,18,1,1,2,2,2,2,18.0,53,4587510,46,8,84598,246.516,1
20637,350,13,6,7,3,3,3,3,15.0,53,4588795,51,6,84575,246.583,1
20638,350,20,9,5,6,4,4,4,12.0,53,4612768,50,4,84493,246.822,1
20639,350,3,131,4,7,5,5,5,10.0,53,4614514,52,3,84491,246.828,1
20640,350,17,9,6,4,6,6,6,8.0,53,4615848,52,2,84278,247.452,1
20641,350,807,3,10,8,7,7,7,6.0,53,4617384,52,7,84576,246.58,1
20642,350,9,4,11,9,8,8,8,4.0,53,4618600,48,5,84560,246.627,1
20643,350,30,131,3,12,9,9,9,2.0,53,4629520,49,11,84947,245.503,1
20644,350,22,3,9,10,10,10,10,1.0,53,4648785,48,14,85239,244.662,1
20645,350,67,5,16,14,11,11,11,0.0,53,4649628,51,13,85224,244.705,1
20646,350,24,10,15,19,12,12,12,0.0,53,4650678,51,12,85102,245.056,1
20647,350,808,4,12,20,13,13,13,0.0,53,4663491,53,9,84644,246.382,1
20648,350,37,15,22,16,14,14,14,0.0,52,,47,16,86325,241.584,11
20649,350,153,5,17,15,15,15,15,0.0,52,,51,15,85472,243.995,11
20650,350,16,10,14,11,16,16,16,0.0,52,,51,10,84937,245.532,11
20651,350,10,166,24,24,17,17,17,0.0,51,,50,17,87765,237.62,12
20652,350,5,205,19,18,18,18,18,0.0,51,,50,18,87822,237.466,12
20653,350,29,164,20,23,19,19,19,0.0,51,,45,20,88875,234.653,12
20654,350,810,166,25,21,20,20,20,0.0,50,,46,19,88171,236.526,13
20655,350,15,205,18,17,,R,21,0.0,46,,30,21,89017,234.278,5
20656,350,811,164,21,22,,R,22,0.0,11,,10,22,90880,229.476,31
20657,350,1,1,2,5,,R,23,0.0,0,,,,,,4
20658,350,155,15,23,13,,R,24,0.0,0,,,,,,6
20659,351,4,6,8,1,1,1,1,25.0,61,7073579,58,1,107976,169.137,1
20660,351,20,9,5,2,2,2,2,18.0,61,7073872,59,2,108141,168.879,1
20661,351,17,9,6,5,3,3,3,15.0,61,7102720,54,5,109706,166.47,1
20662,351,18,1,1,4,4,4,4,12.0,61,7103963,61,7,109711,166.462,1
20663,351,3,131,4,7,5,5,5,10.0,61,7122973,55,8,110125,165.837,1
20664,351,22,3,9,6,6,6,6,8.0,61,7129680,52,9,110334,165.522,1
20665,351,9,4,11,8,7,7,7,6.0,61,7160138,56,3,109255,167.157,1
20666,351,13,6,7,24,8,8,8,4.0,61,7186876,45,12,112079,162.945,1
20667,351,16,10,14,15,9,9,9,2.0,61,7195995,45,15,112473,162.374,1
20668,351,807,3,10,17,10,10,10,1.0,61,7206370,45,13,112213,162.751,1
20669,351,808,4,12,12,11,11,11,0.0,60,,46,11,111903,163.202,11
